Error History (04/12/2023 00:00-04/12/2023 23:59)
Date/Time, Control WCS, Control CELL, Machine, Position, Transport Data Total, Error Code, Error Name, Transfer Equipment #, Cycle, Destination, Development #, Image Index #, Additional Info 1, Additional Info 2, Additional Info 3, Transport ID, Transport ID Details 1, Transport ID Details 2, Request ID, Data Type, Transport Type, Source Location, Source Transport Details, Source Display Info, Source Merge Info, Destination Location, Sub-Destination Location, Destination Transport Details, Destination Display Info, Destination Divert Info, Destination Load Forced Removal Permission, Final Destination Location, Transport Direction, Group #, Group Control Key, Load Size Info (Height), Load Size Info (Width), Load Size Info (Length), Load Size Info (Other), Weight, Barcode Data, Operation #, Control Info, Current Position Device #, Transport Key, Scheduled Location (Primary), Scheduled Location (Secondary), Determined Location #, Secondary Determined Location # 1, Secondary Determined Location # 2, Secondary Determined Location # 3, Secondary Determined Location # 4, Destination Location #, Determined Destination Outcome, Load Status, Final Load Status, Transport Starting Location, Transport Start Date/Time, Control Load Height, Pulse Value, Development #, Load Width, Load Length, Load Height, Load Weight, Barcode Sorting Outcome, Transport Data Control Info, Load Size Check Flag, Divert Control Info, Barcode Sorting Info, IJP Print Info, Group #, Load Status 2, Tracking Control Info Index, WCS Operation Management #1, WCS Operation Management #2, Operation Type, BCR # (for DB), Divert Control Info (for DB)
04/12/2023 22:35:28,AGCA001,-,1DA030,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
04/12/2023 22:35:28,AGCA001,-,1DA040,,0,1217711,Auto door open limit error,-,Standby,,-,-,0,0
04/12/2023 12:27:17,AGCA001,-,RMA00201,0,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 12:27:05,AGCA001,-,RMA00201,0,0,1030019,HP-side maintenance door 1,-,No Cycle,,-,-,0,0
04/12/2023 12:27:05,AGCA001,-,RMA00201,0,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 12:25:16,AGCA001,-,RMA00201,0,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 12:24:40,AGCA001,-,RMA00101,133,0,1115102,TRNS1 load protrusion error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:22:34,AGCA001,-,1AA040,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:22:34,AGCA001,-,1BA040,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:22:34,AGCA001,-,1BA030,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:22:34,AGCA001,-,1AA030,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:22:34,AGCA001,-,RMA00201,0,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 12:22:33,AGCA001,-,RMA00201,0,0,1030019,HP-side maintenance door 1,-,No Cycle,,-,-,0,0
04/12/2023 12:21:53,AGCA001,-,RMA00201,0,0,1113262,LIO communication error,-,No Cycle,,-,-,0,0
04/12/2023 12:21:36,AGCA001,-,RMA00201,0,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 12:21:09,AGCA001,-,SSA00102,1672,0,1543006,Intrusion detection error,Transfer Equipment #1-Transfer Section #1,No Cycle,,-,-,0,0
04/12/2023 12:21:09,AGCA001,-,SSA00101,47,0,1543006,Intrusion detection error,Transfer Equipment #1-Transfer Section #1,No Cycle,,-,-,0,0
04/12/2023 12:16:43,AGCA001,-,RMA00101,133,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 12:16:34,AGCA001,-,RMA00101,133,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:16:27,AGCA001,-,RMA00101,133,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:16:08,AGCA001,-,RMA00101,134,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:16:07,AGCA001,-,RMA00101,133,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:15:59,AGCA001,-,RMA00101,134,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:15:56,AGCA001,-,RMA00101,133,0,1115004,Load profile error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:13:04,AGCA001,-,RMA00101,133,0,1115102,TRNS1 load protrusion error: Stopped,-,No Cycle,,-,-,0,0
04/12/2023 12:12:47,AGCA001,-,1AA020,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:12:47,AGCA001,-,1BA020,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:12:47,AGCA001,-,1BA010,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:12:47,AGCA001,-,1AA010,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 12:12:18,AGCA001,-,RMA00501,160,0,1113261,AGC/SRC communication error,-,No Cycle,,-,-,0,0
04/12/2023 12:12:15,AGCA001,-,RMA00201,0,0,1113262,LIO communication error,-,No Cycle,,-,-,0,0
04/12/2023 12:12:09,AGCA001,-,RMA00401,0,0,1113014,Optical data transmission level dropped,-,No Cycle,,-,-,0,0
04/12/2023 12:12:08,AGCA001,-,RMA00301,-3,0,1113261,AGC/SRC communication error,-,No Cycle,,-,-,0,0
04/12/2023 12:11:24,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 12:08:14,AGCA001,-,RMA00201,160,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 12:06:35,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 11:59:42,AGCA001,-,RMA00201,160,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 11:57:57,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 11:41:06,AGCA001,-,RMA00201,160,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 11:40:48,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 11:27:41,AGCA001,-,RMA00201,160,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 11:27:29,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 11:09:33,AGCA001,-,RMA00201,160,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 11:09:32,AGCA001,-,RMA00201,160,0,1030027,HP-side maintenance door plug 1,-,No Cycle,,-,-,0,0
04/12/2023 10:07:29,AGCA001,-,RMA00101,133,0,1030011,External emergency stop 1,-,No Cycle,,-,-,0,0
04/12/2023 10:05:49,AGCA001,-,1BA020,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 10:05:49,AGCA001,-,1AA020,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 10:05:49,AGCA001,-,1BA010,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
04/12/2023 10:05:49,AGCA001,-,1AA010,,0,1217002,Emergency Stop,-,Standby,,-,-,0,0
