Occurrence time,Equipment type,Equipment group,Equipment No.,Error description
10:43:40,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
10:44:09,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
10:50:08,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
10:51:01,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
10:51:12,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
10:52:29,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
11:18:55,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
11:19:26,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
11:19:58,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:20:52,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:21:02,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:21:58,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:31:23,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=9202，Details=LOAD PROFILE ERROR)
11:31:39,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=5211，Details=TIME OUT: TRAVEL-UNIT)
11:31:47,02:Conveyor,00,1101,Error recovery(Block No=1101，Error Code=0000)
11:32:05,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:35:29,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:35:43,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:35:47,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:37:51,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
11:44:21,02:Conveyor,00,1105,Error occured(Block No=1105，Error Code=9202，Details=LOAD PROFILE ERROR)
11:44:56,02:Conveyor,00,1105,Error recovery(Block No=1105，Error Code=0000)
12:16:05,02:Conveyor,00,1101,Error occured(Block No=1101，Error Code=0101，Details=CELL COMMUNICATION ERROR)
